Image,Quality,PSNR,SSIM,FSI,Payload,Max EC,Success
peppers,50,60.80219784783954,0.999508196380531,70.0,6000,36081,Yes
peppers,50,60.10310392522642,0.9994686031572931,-11.0,7000,36081,Yes
peppers,50,59.52478276327934,0.9994379212460266,-54.0,8000,36081,Yes
peppers,50,59.02996075329365,0.9994178024333504,-84.0,9000,36081,Yes
peppers,50,58.746007037698995,0.9993899821119859,-57.0,10000,36081,Yes
peppers,50,58.56890261857758,0.9993613347858268,8.0,11000,36081,Yes
peppers,50,58.391871512640215,0.9993358026430512,53.0,12000,36081,Yes
peppers,50,58.2249905157437,0.9993197352252629,-106.0,13000,36081,Yes
peppers,50,58.05743847931639,0.9993063945818608,-99.0,14000,36081,Yes
peppers,50,57.89595428462344,0.9992957759716338,-90.0,15000,36081,Yes
peppers,60,68.70648399093636,0.9998868010102623,-26.0,1000,43509,Yes
peppers,60,65.69334767097442,0.9997803787456939,-48.0,2000,43509,Yes
peppers,60,63.834311658281734,0.9996769164999707,-78.0,3000,43509,Yes
peppers,60,62.50662966589951,0.9995810437230663,-49.0,4000,43509,Yes
peppers,60,61.51354655479727,0.9994986025353377,-81.0,5000,43509,Yes
peppers,60,60.75192290501522,0.9994309294972772,-44.0,6000,43509,Yes
peppers,60,60.10362575698662,0.9993769382748624,-82.0,7000,43509,Yes
peppers,60,59.52455439757301,0.9993356327307555,-95.0,8000,43509,Yes
peppers,60,59.00679182243146,0.9993008197101023,-94.0,9000,43509,Yes
peppers,60,58.53822449708346,0.9992779595673574,-86.0,10000,43509,Yes
peppers,60,58.2755666793568,0.9992545141504872,-107.0,11000,43509,Yes
peppers,60,58.09917663872983,0.9992144848691784,-145.0,12000,43509,Yes
peppers,60,57.95584920211703,0.9991839464240975,-136.0,13000,43509,Yes
peppers,60,57.79251086859229,0.9991558513446519,-111.0,14000,43509,Yes
peppers,60,57.64797131753885,0.9991335787450447,-120.0,15000,43509,Yes
peppers,70,68.84290267502622,0.9998837674277745,-7.0,1000,53805,Yes
peppers,70,65.74277546004946,0.9997680639637702,35.0,2000,53805,Yes
peppers,70,63.88699162059589,0.9996607015953645,68.0,3000,53805,Yes
peppers,70,62.640255101476825,0.999565822503044,127.0,4000,53805,Yes
peppers,70,61.703186266135276,0.9994831028015796,74.0,5000,53805,Yes
peppers,70,60.875756457086226,0.9994006302201514,106.0,6000,53805,Yes
peppers,70,60.19299479677596,0.999333364855883,10.0,7000,53805,Yes
peppers,70,59.598948133293334,0.9992780333882135,90.0,8000,53805,Yes
peppers,70,59.084919896944506,0.9992329108034698,64.0,9000,53805,Yes
peppers,70,58.62552927541805,0.9991984106383478,45.0,10000,53805,Yes
peppers,70,58.210286129364526,0.9991733565818643,30.0,11000,53805,Yes
peppers,70,57.920191989852256,0.999144152377036,68.0,12000,53805,Yes
peppers,70,57.76851621509722,0.999101395411489,-31.0,13000,53805,Yes
peppers,70,57.62048610377573,0.9990609111826821,-19.0,14000,53805,Yes
peppers,70,57.4689347852091,0.9990214317851778,-57.0,15000,53805,Yes
peppers,80,68.56322544602233,0.9998705309613424,-27.0,1000,70980,Yes
peppers,80,65.51194111961426,0.9997525006377573,24.0,2000,70980,Yes
peppers,80,63.79689604179304,0.9996435305448655,53.0,3000,70980,Yes
peppers,80,62.55545551199698,0.999541636758407,-35.0,4000,70980,Yes
peppers,80,61.52692449138853,0.9994419311367636,22.0,5000,70980,Yes
peppers,80,60.75374092422227,0.9993617465968204,33.0,6000,70980,Yes
peppers,80,60.08955826101885,0.9992883686078408,76.0,7000,70980,Yes
peppers,80,59.49202111941925,0.9992203221600082,75.0,8000,70980,Yes
peppers,80,58.9656376338048,0.9991654652596869,34.0,9000,70980,Yes
peppers,80,58.52205978407401,0.9991256328571392,73.0,10000,70980,Yes
peppers,80,58.104936840747726,0.9990938265752872,41.0,11000,70980,Yes
peppers,80,57.74207738183381,0.999074674641603,59.0,12000,70980,Yes
peppers,80,57.56079838264828,0.9990268798745151,65.0,13000,70980,Yes
peppers,80,57.40216562520557,0.9989739930862339,3.0,14000,70980,Yes
peppers,80,57.264295913003885,0.9989288805042343,52.0,15000,70980,Yes
peppers,90,68.27471033609876,0.9998685762811065,-79.0,1000,117591,Yes
peppers,90,65.36226174528463,0.9997566844880837,-36.0,2000,117591,Yes
peppers,90,63.66812653793425,0.9996553508792533,-5.0,3000,117591,Yes
peppers,90,62.476784238356835,0.9995639565560701,-70.0,4000,117591,Yes
peppers,90,61.53308495484576,0.9994819811281119,-102.0,5000,117591,Yes
peppers,90,60.741937380391214,0.9994082738723072,-57.0,6000,117591,Yes
peppers,90,60.09788905329937,0.9993403750261394,-51.0,7000,117591,Yes
peppers,90,59.51292364071897,0.9992835936433174,-121.0,8000,117591,Yes
peppers,90,59.02263088688022,0.9992368962751531,-28.0,9000,117591,Yes
peppers,90,58.55956668858687,0.9991954363299133,-80.0,10000,117591,Yes
peppers,90,58.169142752584904,0.9991638589322749,-49.0,11000,117591,Yes
peppers,90,57.79297065842057,0.9991410066573966,-9.0,12000,117591,Yes
peppers,90,57.60313899897592,0.999107168694005,-40.0,13000,117591,Yes
