Image,Quality,Position (a),Qt val,PSNR,SSIM,FSI,Count Modified
boat,80,33,22.0,51.701451848171416,0.9991780017752094,107.0,233
boat,80,34,22.0,54.07136482579438,0.9996176680917483,90.0,135
boat,80,35,26.0,61.17777163882085,0.9999347203030181,24.0,19
boat,80,36,29.0,inf,1.0,18.0,0
boat,80,37,37.0,inf,1.0,18.0,0
boat,80,38,31.0,63.32182828533394,0.9999652360835333,21.0,8
boat,80,39,26.0,56.32305001671506,0.9998137627131343,70.0,58
boat,80,40,27.0,53.17642276963654,0.9994839192624781,116.0,110
boat,80,41,35.0,49.426426262484135,0.9988583814560263,146.0,158
boat,80,42,28.0,48.17506351412604,0.9980597717383202,308.0,327
boat,80,43,22.0,47.14226423391474,0.996134519071487,477.0,666
boat,80,44,22.0,48.12211462120909,0.9968653890107653,235.0,535
boat,80,45,32.0,50.627075601360744,0.9991936511674622,72.0,143
boat,80,46,44.0,56.69767885372618,0.9997833868676304,39.0,19
boat,80,47,32.0,60.782323034877635,0.9999266358535263,18.0,14
boat,80,48,35.0,66.69922750165578,0.9999930101559876,29.0,3
boat,80,49,38.0,inf,1.0,18.0,0
boat,80,50,39.0,70.51781354796385,0.9999939390892016,19.0,1
boat,80,51,41.0,inf,1.0,18.0,0
boat,80,52,42.0,62.14378198271926,0.9999653274159017,26.0,6
boat,80,53,41.0,55.110227699480355,0.9997249041343063,25.0,31
boat,80,54,25.0,49.14763371560845,0.9977720922131154,374.0,330
boat,80,55,31.0,52.33456883491965,0.9990918169200528,119.0,103
boat,80,56,45.0,64.54048478128162,0.9999848150673347,46.0,3
boat,80,57,48.0,inf,1.0,18.0,0
boat,80,58,45.0,inf,1.0,18.0,0
boat,80,59,40.0,inf,1.0,18.0,0
boat,80,60,48.0,inf,1.0,18.0,0
boat,80,61,37.0,58.348109102651904,0.9997709374053935,47.0,18
boat,80,62,40.0,67.251152504147,0.9999945833400092,35.0,2
boat,80,63,41.0,inf,1.0,18.0,0
boat,80,64,40.0,67.14028552107665,0.9999714213916949,12.0,2
lake,80,2,4.0,52.015754197534214,0.9980903969702352,191.0,3682
lake,80,3,5.0,51.16066349590633,0.9978726449051789,267.0,3605
lake,80,4,6.0,50.8285418144758,0.9975576686424892,237.0,3172
lake,80,5,5.0,51.72272740580332,0.9980158995222417,330.0,3306
lake,80,6,4.0,52.33906335001146,0.9981289724856119,273.0,3359
lake,80,7,6.0,51.3730990432796,0.9979507567903197,235.0,2783
lake,80,8,6.0,50.94643018890618,0.9978093178544882,316.0,2827
lake,80,9,5.0,51.77578237321771,0.9978967647244427,422.0,3178
lake,80,10,6.0,51.054628901281596,0.9974635125686981,359.0,2987
lake,80,11,7.0,50.6203107051808,0.9974316196348889,354.0,2641
lake,80,12,7.0,50.38303635144353,0.997519506934236,363.0,2608
lake,80,13,6.0,51.07207360716343,0.9978737880142876,302.0,2672
lake,80,14,8.0,49.977868679351374,0.9975642939273929,297.0,2294
lake,80,15,10.0,48.7941653305253,0.9970566886227774,312.0,2008
lake,80,16,16.0,47.10679769550674,0.9966882399832889,213.0,1228
lake,80,17,10.0,49.26901465776191,0.997576234288553,347.0,1811
lake,80,18,10.0,49.01886895666094,0.9973349145904984,385.0,1927
lake,80,19,9.0,49.36409560460142,0.9972438962755044,460.0,2151
lake,80,20,9.0,49.353325224295446,0.9972490858429035,422.0,2107
lake,80,21,10.0,49.151110752738134,0.9973193802095616,330.0,1869
lake,80,22,20.0,46.887264194290104,0.9970684235954389,178.0,844
lake,80,23,14.0,48.115291480295625,0.9971881491941068,330.0,1266
lake,80,24,15.0,47.37774816019637,0.9970022125210275,337.0,1333
lake,80,25,12.0,48.56124933418706,0.9973181901618643,390.0,1510
lake,80,26,16.0,47.852913039086474,0.9974217342021071,262.0,1055
lake,80,27,23.0,47.22732502711544,0.997407639432676,175.0,599
lake,80,28,20.0,47.89399286102967,0.9974224971614609,259.0,670
lake,80,29,24.0,50.753619699261854,0.9989456879210296,98.0,244
lake,80,30,24.0,50.375307304414235,0.9988773650860656,140.0,267
lake,80,31,23.0,48.44864561947225,0.9983026980715697,258.0,454
lake,80,32,20.0,48.01161436694299,0.9980849010308431,351.0,660
lake,80,33,22.0,47.63131165112031,0.9979398826618715,272.0,596
lake,80,34,22.0,47.70063233771054,0.9980214605192905,274.0,588
lake,80,35,26.0,47.84268413276454,0.9981795677731443,210.0,408
lake,80,36,29.0,47.989924720080374,0.9982235970774642,188.0,320
lake,80,37,37.0,50.790598250484294,0.9994060451468952,47.0,103
lake,80,38,31.0,49.88584715823122,0.9991796242025154,130.0,180
lake,80,39,26.0,49.214305767406955,0.9988680708052945,214.0,298
lake,80,40,27.0,49.27836920704348,0.9989178095415017,153.0,270
lake,80,41,35.0,51.66919007081874,0.9995120703804918,64.0,94
lake,80,42,28.0,52.449067568690715,0.9994278379319989,110.0,122
lake,80,43,22.0,52.25179913909376,0.9991018871224586,173.0,204
lake,80,44,22.0,54.87515143333865,0.9995220651854249,94.0,113
lake,80,45,32.0,55.427023758317624,0.9997626686505826,40.0,47
lake,80,46,44.0,58.26923373408799,0.9999140327105944,39.0,13
lake,80,47,32.0,52.519171556862354,0.9996092482274752,111.0,92
lake,80,48,35.0,52.87606704552943,0.9996674789682929,61.0,71
lake,80,49,38.0,55.01249894204429,0.9998212827049219,47.0,37
lake,80,50,39.0,57.47690819607331,0.9998768649737496,40.0,20
lake,80,51,41.0,58.56176157314455,0.9999275192028477,28.0,14
lake,80,52,42.0,60.36883994090878,0.9999409889545465,44.0,9
lake,80,53,41.0,61.59480719579832,0.9999638756388577,40.0,7
lake,80,54,25.0,55.714095846155026,0.999641222489751,85.0,73
lake,80,55,31.0,62.90009480665938,0.9999371871162718,46.0,9
lake,80,56,45.0,62.20981166082942,0.9999649770378028,16.0,5
lake,80,57,48.0,63.90761728777693,0.999965152724672,18.0,3
lake,80,58,45.0,69.2583913156459,0.9999963797241906,25.0,1
lake,80,59,40.0,60.23367089746887,0.9999373279898575,34.0,10
lake,80,60,48.0,53.462477531831865,0.9993734946893319,40.0,33
lake,80,61,37.0,63.93653264450917,0.9999720956433612,31.0,5
lake,80,62,40.0,65.45968098704049,0.9999795956857301,23.0,3
lake,80,63,41.0,57.474058868573756,0.9997057787806869,51.0,18
lake,80,64,40.0,inf,1.0,18.0,0
peppers,80,2,4.0,51.984137288784865,0.9971881063954706,204.0,3720
peppers,80,3,5.0,51.090603829478745,0.9967364644645815,310.0,3662
peppers,80,4,6.0,51.44634380442018,0.9969310564535765,283.0,2753
peppers,80,5,5.0,51.93636333372445,0.9972014469246533,379.0,3155
peppers,80,6,4.0,52.65769742359971,0.9974478082465165,316.0,3126
peppers,80,7,6.0,51.88324824474226,0.9970562104243789,333.0,2468
peppers,80,8,6.0,51.56745355273507,0.9969348158657787,368.0,2448
peppers,80,9,5.0,52.376596883628814,0.997263521594204,510.0,2778
peppers,80,10,6.0,52.14207102005565,0.9972309787126414,361.0,2319
peppers,80,11,7.0,52.0315070272071,0.9971827076995531,350.0,1910
peppers,80,12,7.0,51.501001558798905,0.996907900954042,436.0,2014
peppers,80,13,6.0,52.08104444801165,0.9972999997687141,422.0,2112
peppers,80,14,8.0,51.338876270929205,0.9970560569272076,375.0,1674
peppers,80,15,10.0,50.28922225478702,0.9964528518558099,330.0,1422
peppers,80,16,16.0,50.422619338388685,0.9977286421511852,124.0,574
peppers,80,17,10.0,51.32450877180662,0.9974360543779216,364.0,1130
peppers,80,18,10.0,51.247599251956956,0.9973140564383387,377.0,1152
peppers,80,19,9.0,51.06330994933173,0.9968771222126049,510.0,1451
peppers,80,20,9.0,51.21879791480791,0.9969658053476609,487.0,1380
peppers,80,21,10.0,51.7002080183638,0.9974784010317024,326.0,1038
peppers,80,22,20.0,51.943611599554835,0.9987238822206288,85.0,264
peppers,80,23,14.0,51.94612343580428,0.9981818959957962,207.0,523
peppers,80,24,15.0,50.99408637370871,0.99778581455445,241.0,584
peppers,80,25,12.0,51.935686915248034,0.9980034038292716,327.0,697
peppers,80,26,16.0,51.427686411856,0.9982888810998084,191.0,463
peppers,80,27,23.0,51.08579210072311,0.9984961046983154,115.0,247
peppers,80,28,20.0,51.99489269153809,0.9987770609112001,142.0,261
peppers,80,29,24.0,53.8975422244928,0.9993692373388813,53.0,119
peppers,80,30,24.0,53.108710215438634,0.9992184435041966,92.0,142
peppers,80,31,23.0,52.43940613949471,0.9990438079718054,107.0,181
peppers,80,32,20.0,52.4668811675216,0.9988952423727673,143.0,236
peppers,80,33,22.0,53.02947963131324,0.9991988031131512,128.0,173
peppers,80,34,22.0,52.51280520169877,0.9990454686452015,148.0,195
peppers,80,35,26.0,53.6376993606991,0.999272040811997,89.0,108
peppers,80,36,29.0,52.65445685795677,0.9992746778428173,112.0,109
peppers,80,37,37.0,56.76042210046617,0.9997983718176501,28.0,26
peppers,80,38,31.0,54.969164405185296,0.9996330277422897,52.0,56
peppers,80,39,26.0,54.1423342712758,0.9994915486583801,91.0,97
peppers,80,40,27.0,54.162816614988145,0.9994051580032937,70.0,88
peppers,80,41,35.0,56.38001974690036,0.999751827065529,51.0,32
peppers,80,42,28.0,55.93380692144822,0.9996773088500273,78.0,55
peppers,80,43,22.0,55.71438075708696,0.9995637739546097,98.0,93
peppers,80,44,22.0,57.16223365558986,0.9997255152280615,86.0,67
peppers,80,45,32.0,58.20910517903256,0.9997634226382407,43.0,25
peppers,80,46,44.0,60.42101896693195,0.999911434918058,28.0,8
peppers,80,47,32.0,58.25284524362516,0.9998600624111668,50.0,25
peppers,80,48,35.0,58.5966625567944,0.9998422663344464,51.0,19
peppers,80,49,38.0,60.31125461080925,0.9999144842996014,37.0,11
peppers,80,50,39.0,64.52818078806332,0.9999769637225395,31.0,4
peppers,80,51,41.0,60.58988166133279,0.9999418980520521,30.0,9
peppers,80,52,42.0,61.451892621632034,0.9999594884641003,36.0,7
peppers,80,53,41.0,59.26720642486707,0.9998934173593922,32.0,12
peppers,80,54,25.0,57.06173777168687,0.9996846198272035,60.0,54
peppers,80,55,31.0,60.140310678544765,0.9998426159412616,45.0,17
peppers,80,56,45.0,inf,1.0,18.0,0
peppers,80,57,48.0,63.99111370113335,0.9999823876569047,37.0,3
peppers,80,58,45.0,66.29126214012291,0.9999818637453953,37.0,2
peppers,80,59,40.0,68.06901945488005,0.9999891407641852,29.0,2
peppers,80,60,48.0,68.70648399093636,0.9999764026126431,31.0,1
peppers,80,61,37.0,67.84772572663763,0.9999825953708572,23.0,2
peppers,80,62,40.0,62.49439537223169,0.9998890759558415,43.0,6
peppers,80,63,41.0,62.23915168454791,0.999886293739985,28.0,6
peppers,80,64,40.0,62.52755298471915,0.9999035896458202,36.0,6
splash,80,2,4.0,52.401771141548465,0.996892211497231,201.0,3376
splash,80,3,5.0,51.572756807877546,0.9964507036390214,330.0,3292
splash,80,4,6.0,51.96975786066388,0.9963608896960043,233.0,2445
splash,80,5,5.0,52.5984824851853,0.9968639563089112,416.0,2713
splash,80,6,4.0,53.03178340433905,0.9970207358803502,330.0,2870
splash,80,7,6.0,52.56685094698219,0.996700763156974,251.0,2107
splash,80,8,6.0,52.765774791582906,0.9967817539311989,324.0,1861
splash,80,9,5.0,52.9446863637984,0.9967923626209227,482.0,2442
splash,80,10,6.0,52.72841455528925,0.9966517158220367,328.0,2036
splash,80,11,7.0,52.58691141298143,0.9965161262451817,340.0,1677
splash,80,12,7.0,52.11997264885164,0.9961387576389596,421.0,1744
splash,80,13,6.0,53.06473275226463,0.9968644367171933,381.0,1685
splash,80,14,8.0,53.214229128535706,0.997168855865579,269.0,1100
splash,80,15,10.0,52.141695533090356,0.9970897889039878,225.0,930
splash,80,16,16.0,52.24465905444763,0.9982439590715658,62.0,374
splash,80,17,10.0,54.15266279800949,0.9979221106705461,241.0,588
splash,80,18,10.0,53.51481513877629,0.9975705161581901,277.0,681
splash,80,19,9.0,52.508899062836264,0.9966246090124515,468.0,1041
splash,80,20,9.0,52.47547754069588,0.9966307534617377,479.0,1035
splash,80,21,10.0,53.71677814049052,0.9977138701940466,212.0,652
splash,80,22,20.0,56.30527673325674,0.9993411874391095,35.0,97
splash,80,23,14.0,56.1029856791603,0.9989149305350026,97.0,200
splash,80,24,15.0,54.11031350630645,0.9982611296724797,133.0,284
splash,80,25,12.0,54.719297798784865,0.9983813896117226,205.0,367
splash,80,26,16.0,55.633089295226476,0.999073932192074,66.0,177
splash,80,27,23.0,58.21923804601619,0.9996508347397243,31.0,48
splash,80,28,20.0,53.650848463382246,0.9988179817408804,81.0,177
splash,80,29,24.0,51.95862446043617,0.9988334921542203,72.0,185
splash,80,30,24.0,65.03672573274775,0.9999395106494532,9.0,9
splash,80,31,23.0,58.53349599723214,0.9997408875332229,48.0,44
splash,80,32,20.0,57.95982924676868,0.9996215100351261,63.0,67
splash,80,33,22.0,57.95839601046977,0.9996145574916433,30.0,55
splash,80,34,22.0,59.69406577343155,0.9997401929880736,25.0,37
splash,80,35,26.0,63.96754702919534,0.9999044099707936,18.0,10
splash,80,36,29.0,57.115955234366645,0.9996527124537671,63.0,39
splash,80,37,37.0,inf,1.0,18.0,0
splash,80,38,31.0,67.67876561572513,0.9999776126040917,37.0,3
splash,80,39,26.0,62.800884922772234,0.9998941221504798,7.0,13
splash,80,40,27.0,61.09338855609649,0.9998719502623022,34.0,18
splash,80,41,35.0,62.95156808814825,0.9999432025990337,5.0,7
splash,80,42,28.0,64.80110232549531,0.9999334341829629,3.0,7
splash,80,43,22.0,70.3877416763073,0.9999848779253198,2.0,3
splash,80,44,22.0,70.60479131791189,0.9999682139944861,28.0,3
splash,80,45,32.0,67.41240362816393,0.9999670617663708,31.0,3
splash,80,46,44.0,inf,1.0,18.0,0
splash,80,47,32.0,69.1754229104036,0.9999782486280155,17.0,2
splash,80,48,35.0,inf,1.0,18.0,0
splash,80,49,38.0,inf,1.0,18.0,0
splash,80,50,39.0,inf,1.0,18.0,0
splash,80,51,41.0,inf,1.0,18.0,0
splash,80,52,42.0,inf,1.0,18.0,0
splash,80,53,41.0,inf,1.0,18.0,0
splash,80,54,25.0,inf,1.0,18.0,0
splash,80,55,31.0,inf,1.0,18.0,0
splash,80,56,45.0,inf,1.0,18.0,0
splash,80,57,48.0,inf,1.0,18.0,0
splash,80,58,45.0,inf,1.0,18.0,0
splash,80,59,40.0,inf,1.0,18.0,0
splash,80,60,48.0,inf,1.0,18.0,0
splash,80,61,37.0,inf,1.0,18.0,0
splash,80,62,40.0,inf,1.0,18.0,0
splash,80,63,41.0,inf,1.0,18.0,0
splash,80,64,40.0,inf,1.0,18.0,0
airplane,90,2,2.0,55.13392709464431,0.998476076868214,114.0,3608
airplane,90,3,2.0,55.03298972627728,0.9984267523032716,120.0,3688
airplane,90,4,3.0,53.558936112382945,0.9978075330142491,285.0,3397
airplane,90,5,2.0,55.87398402254183,0.9986987417367428,148.0,3354
airplane,90,6,2.0,55.427201547482284,0.9985438789787305,148.0,3290
airplane,90,7,3.0,53.9950113265645,0.9979753896877739,343.0,3109
airplane,90,8,3.0,54.30436176868284,0.9981383896453462,352.0,3169
airplane,90,9,3.0,54.33819725112389,0.9981632880769867,345.0,3128
airplane,90,10,3.0,54.030119376501986,0.9980282867414555,316.0,3091
airplane,90,11,4.0,53.75937616081333,0.9983404990083363,234.0,2244
airplane,90,12,3.0,54.671377856440714,0.9983088617798579,420.0,2939
airplane,90,13,3.0,54.485603966862584,0.9982510429868673,424.0,2971
airplane,90,14,4.0,54.47131372061377,0.9984636449089606,252.0,2318
airplane,90,15,5.0,52.82987291122947,0.9978427613526281,317.0,2218
airplane,90,16,8.0,52.7538940298189,0.9987018179253694,153.0,1198
airplane,90,17,5.0,53.69888781641984,0.9983292182628054,431.0,2027
airplane,90,18,5.0,53.49118513193193,0.998196898343766,431.0,2150
airplane,90,19,4.0,54.76882174558135,0.9986495717557641,342.0,2120
airplane,90,20,4.0,54.558278551407795,0.9986299113205866,334.0,2053
airplane,90,21,5.0,53.90492414394238,0.9985274764569,301.0,1910
airplane,90,22,10.0,52.72932196715658,0.9990083728719555,85.0,795
airplane,90,23,7.0,53.4176415817582,0.998685352710969,303.0,1289
airplane,90,24,7.0,52.91492446156863,0.9985569183431395,335.0,1430
airplane,90,25,6.0,53.75641030916698,0.9986794020380274,338.0,1528
airplane,90,26,8.0,52.63445652669043,0.9986064186605955,229.0,1181
airplane,90,27,12.0,51.939308971598095,0.9989059449874879,119.0,697
airplane,90,28,10.0,53.28834408416789,0.9991603474826322,138.0,700
airplane,90,29,12.0,55.40954709562243,0.9995918361184082,52.0,317
airplane,90,30,12.0,53.67512832230184,0.9993516860181486,145.0,469
airplane,90,31,11.0,52.340722695904425,0.9989496417541742,271.0,749
airplane,90,32,10.0,52.89612229797258,0.9990740880045136,230.0,787
airplane,90,33,11.0,52.00547263821604,0.9988408387265448,245.0,824
airplane,90,34,11.0,52.9169188795592,0.9991600551028471,163.0,658
airplane,90,35,13.0,53.32018623673449,0.9993536887467754,140.0,442
airplane,90,36,14.0,53.67453451276279,0.9994317669997195,130.0,351
airplane,90,37,18.0,57.592295551929425,0.9998515504197404,14.0,88
airplane,90,38,16.0,55.094389861546645,0.9996925742599095,81.0,195
airplane,90,39,13.0,53.59790582368687,0.9994212305031707,218.0,410
airplane,90,40,14.0,53.483336948233564,0.999404670933382,178.0,369
airplane,90,41,17.0,53.10017033414297,0.9994170636395128,90.0,278
airplane,90,42,14.0,54.88024294894589,0.9995877884245068,143.0,269
airplane,90,43,11.0,55.4850116849029,0.9995230210866087,219.0,363
airplane,90,44,11.0,56.83108026478536,0.999720080346114,119.0,264
airplane,90,45,16.0,56.816244312889204,0.9997882755217637,50.0,133
airplane,90,46,22.0,56.561668602522246,0.9998216735293104,43.0,76
airplane,90,47,16.0,56.047258505402446,0.9997347138834648,98.0,157
airplane,90,48,17.0,56.964907953845064,0.9998087609041815,89.0,114
airplane,90,49,19.0,59.222243569498154,0.9999071822935042,75.0,55
airplane,90,50,20.0,63.868946548463455,0.9999777411210021,-16.0,17
airplane,90,51,21.0,62.671720749029106,0.9999572043526003,44.0,20
airplane,90,52,21.0,60.56427494432968,0.9999156295202816,42.0,33
airplane,90,53,21.0,61.58745686008583,0.9999468645144036,47.0,26
airplane,90,54,12.0,60.323314547371666,0.9999109450948814,95.0,101
airplane,90,55,15.0,61.95750469124019,0.9999475375112074,32.0,45
airplane,90,56,23.0,65.54926673194706,0.999969087794706,5.0,9
airplane,90,57,24.0,74.53469032435927,0.9999977551932145,19.0,1
airplane,90,58,22.0,68.42986313467782,0.9999911444024587,13.0,5
airplane,90,59,20.0,73.09414005380556,0.999993365897351,27.0,2
airplane,90,60,24.0,inf,1.0,18.0,0
airplane,90,61,18.0,71.23393626444643,0.9999944526967135,29.0,4
airplane,90,62,20.0,inf,1.0,18.0,0
airplane,90,63,21.0,75.7648184800819,0.9999938698486565,27.0,1
airplane,90,64,20.0,inf,1.0,18.0,0
baboon,90,2,2.0,54.68791729630481,0.9994977002216461,90.0,3986
baboon,90,3,2.0,54.70971663238216,0.9994984282848536,113.0,3969
baboon,90,4,3.0,52.973996668991525,0.9992500294772284,256.0,3873
baboon,90,5,2.0,55.147658882668296,0.9995301410138792,138.0,3952
baboon,90,6,2.0,54.69339441869393,0.9994712647919749,96.0,3918
baboon,90,7,3.0,53.12782950493623,0.9992261557887792,268.0,3823
baboon,90,8,3.0,53.41210442913674,0.9992927392513049,267.0,3877
baboon,90,9,3.0,53.40305883437429,0.9992944690993926,232.0,3857
baboon,90,10,3.0,53.05494008092333,0.9992156309698325,259.0,3878
baboon,90,11,4.0,51.7553526897317,0.9990141682635204,207.0,3570
baboon,90,12,3.0,53.54744568802146,0.9993117703302494,301.0,3831
baboon,90,13,3.0,53.3432866237184,0.9992644931515156,262.0,3839
baboon,90,14,4.0,52.56712701377942,0.99916512731883,246.0,3592
baboon,90,15,5.0,50.89033739287977,0.9987732796466223,339.0,3479
baboon,90,16,8.0,49.07251388881648,0.998306106007625,318.0,2774
baboon,90,17,5.0,51.36880205492079,0.9988853955831601,432.0,3436
baboon,90,18,5.0,51.30357937525701,0.9988804980721518,355.0,3544
baboon,90,19,4.0,52.526777935121274,0.9991655085996177,274.0,3552
baboon,90,20,4.0,52.18778841683587,0.9990960905715675,261.0,3561
baboon,90,21,5.0,51.29811367543178,0.9989033387045014,322.0,3484
baboon,90,22,10.0,47.5163059693966,0.9979462833290955,296.0,2640
baboon,90,23,7.0,49.47943732570217,0.9984228073781151,438.0,3216
baboon,90,24,7.0,49.38505335483718,0.9984358970360773,374.0,3223
baboon,90,25,6.0,50.484843079021914,0.9987535507565996,302.0,3256
baboon,90,26,8.0,48.7349309358181,0.998296074900886,341.0,2897
baboon,90,27,12.0,47.04321706169079,0.9979601304829444,330.0,2152
baboon,90,28,10.0,48.5261225438816,0.9985175815927374,368.0,2094
baboon,90,29,12.0,48.754739112813674,0.9988970670529006,285.0,1473
baboon,90,30,12.0,47.86932332694738,0.9985051594891602,421.0,1788
baboon,90,31,11.0,47.376257948013844,0.998005447457588,589.0,2361
baboon,90,32,10.0,47.78014547172566,0.9980789669102726,491.0,2561
baboon,90,33,11.0,46.879122316292154,0.9976863029037751,472.0,2669
baboon,90,34,11.0,46.84664495863527,0.9977181271542324,445.0,2666
baboon,90,35,13.0,46.12559316689452,0.9975068827608593,376.0,2308
baboon,90,36,14.0,45.917395216225366,0.9977037121146521,325.0,2093
baboon,90,37,18.0,44.80747942823642,0.997749031824186,271.0,1678
baboon,90,38,16.0,45.14450088927228,0.99755686009574,383.0,1921
baboon,90,39,13.0,46.2156194923552,0.9977219174722608,495.0,2250
baboon,90,40,14.0,46.317361195550895,0.9980005046981392,373.0,1912
baboon,90,41,17.0,45.49767844335135,0.9978196536289425,347.0,1603
baboon,90,42,14.0,47.35306552321197,0.9984735699545841,392.0,1519
baboon,90,43,11.0,48.777867275977734,0.9987489997875948,431.0,1693
baboon,90,44,11.0,48.938915430593006,0.9988829030474823,431.0,1640
baboon,90,45,16.0,46.95280304911259,0.9985968676983361,314.0,1288
baboon,90,46,22.0,45.298848288053065,0.9983033242865851,295.0,1016
baboon,90,47,16.0,45.65066736500527,0.9979156354112072,529.0,1714
baboon,90,48,17.0,45.10993847144917,0.997771236724751,453.0,1748
baboon,90,49,19.0,44.82067924508789,0.9979522493755768,335.0,1506
baboon,90,50,20.0,45.26275811424486,0.9982980925098289,269.0,1235
baboon,90,51,21.0,44.55369604282022,0.997893686772417,354.0,1309
baboon,90,52,21.0,45.112641438611746,0.9980828992950966,322.0,1164
baboon,90,53,21.0,46.27315372473967,0.9986809542224614,241.0,877
baboon,90,54,12.0,49.00292207094238,0.9990757202259555,477.0,1371
baboon,90,55,15.0,48.400641903899384,0.9991385933541717,321.0,1031
baboon,90,56,23.0,45.839302850705856,0.998413256953928,289.0,825
baboon,90,57,24.0,45.10663437549108,0.9980576745333597,369.0,896
baboon,90,58,22.0,45.56919851589757,0.9986056518528288,303.0,954
baboon,90,59,20.0,46.57959771261551,0.9988158288668905,310.0,911
baboon,90,60,24.0,45.73211044708229,0.9982512029804771,312.0,782
baboon,90,61,18.0,48.19733012695659,0.9991349421381079,310.0,770
baboon,90,62,20.0,47.914104109582745,0.9990381692904713,296.0,673
baboon,90,63,21.0,47.389325150186615,0.9990212680706088,331.0,691
baboon,90,64,20.0,49.24640142187486,0.9994873090740899,209.0,495
boat,90,2,2.0,54.86912765928543,0.9989495350244323,118.0,3812
boat,90,3,2.0,54.8257227413016,0.9989394135679978,136.0,3864
boat,90,4,3.0,53.29617391468843,0.9984698025299329,294.0,3629
boat,90,5,2.0,55.51239438317665,0.9990850637222598,164.0,3638
boat,90,6,2.0,55.10601513725176,0.9989839621282286,150.0,3578
boat,90,7,3.0,53.51046761725614,0.998510795576827,306.0,3495
boat,90,8,3.0,53.830924866219746,0.9986426992517627,365.0,3515
boat,90,9,3.0,53.92330826813425,0.9986680244643451,332.0,3444
boat,90,10,3.0,53.607776223438705,0.9985408249808505,360.0,3403
boat,90,11,4.0,53.09653037012127,0.99854025412121,270.0,2607
boat,90,12,3.0,54.24484556240302,0.9987582057316565,418.0,3241
boat,90,13,3.0,53.92538371951261,0.9986445370064276,439.0,3359
boat,90,14,4.0,53.294160735272854,0.9985141166790604,296.0,3042
boat,90,15,5.0,51.559674978506074,0.997798468677329,385.0,2983
boat,90,16,8.0,50.16633458906714,0.9973499640186164,276.0,2157
boat,90,17,5.0,52.16675736964955,0.9980613215486751,534.0,2879
boat,90,18,5.0,52.4136136688827,0.9982370422983612,425.0,2761
boat,90,19,4.0,53.861501498378985,0.9987350022567405,318.0,2624
boat,90,20,4.0,53.76185934912166,0.9987497111298734,393.0,2475
boat,90,21,5.0,53.501728547734764,0.9987310852531733,370.0,2097
boat,90,22,10.0,54.71408966098907,0.999398713384744,112.0,505
boat,90,23,7.0,53.02779097411393,0.9987127192734709,453.0,1416
boat,90,24,7.0,52.03520992099442,0.9983524183119129,531.0,1758
boat,90,25,6.0,52.59019446421927,0.9984854529525882,485.0,1998
boat,90,26,8.0,50.60924489945296,0.9977041933408163,458.0,1880
boat,90,27,12.0,48.71238956699122,0.9968864770742519,322.0,1466
boat,90,28,10.0,49.13129128027688,0.996612010168116,519.0,1816
boat,90,29,12.0,48.49695154611824,0.9960259457502962,460.0,1562
boat,90,30,12.0,48.87528778669558,0.996590145424229,390.0,1420
boat,90,31,11.0,49.48267032372034,0.9970539278892278,410.0,1440
boat,90,32,10.0,51.248685998502054,0.9982577906605277,347.0,1149
boat,90,33,11.0,51.790533011501324,0.9986346859623924,290.0,861
boat,90,34,11.0,53.42088885275522,0.9991755799217111,201.0,587
boat,90,35,13.0,56.397546405547835,0.9997111544912212,130.0,216
boat,90,36,14.0,63.15534982975869,0.9999472110460494,35.0,39
boat,90,37,18.0,68.69326344855341,0.9999838440163893,28.0,7
boat,90,38,16.0,59.5956970783096,0.9998988293449668,79.0,69
boat,90,39,13.0,54.577241813595975,0.9994357329746518,229.0,326
boat,90,40,14.0,52.772860986660575,0.9991161329112886,307.0,434
boat,90,41,17.0,49.84710744716772,0.9979782979822356,384.0,589
boat,90,42,14.0,49.2178366170478,0.9970360352555421,662.0,990
boat,90,43,11.0,48.62883527083832,0.995892620456975,978.0,1747
boat,90,44,11.0,48.93560413398507,0.9960580860356406,626.0,1645
boat,90,45,16.0,49.81205160251372,0.9976247299534985,214.0,665
boat,90,46,22.0,53.683271699152584,0.9994417873529645,48.0,147
boat,90,47,16.0,56.00075054985262,0.9996455691919985,101.0,159
boat,90,48,17.0,59.947304891177104,0.999881492458887,63.0,57
boat,90,49,19.0,66.28909337862014,0.9999839233693577,57.0,11
boat,90,50,20.0,69.03444621381249,0.9999873757288427,38.0,5
boat,90,51,21.0,63.13485056653213,0.9999330326014694,47.0,18
boat,90,52,21.0,56.83329160275123,0.9996488219106218,75.0,78
boat,90,53,21.0,51.54172431098444,0.9986166063549089,253.0,262
boat,90,54,12.0,49.620559734747914,0.9967640817354457,1220.0,1187
boat,90,55,15.0,49.35475241255695,0.9966279236745986,612.0,827
boat,90,56,23.0,54.56089930032627,0.9992140477840158,45.0,111
boat,90,57,24.0,63.79995079666263,0.9999514240522931,49.0,12
boat,90,58,22.0,70.54372446563949,0.9999800640096398,40.0,3
boat,90,59,20.0,63.611578512306515,0.9999285088333362,40.0,18
boat,90,60,24.0,58.85149947340817,0.9996764014465376,8.0,38
boat,90,61,18.0,51.21428015943603,0.9978606168736255,286.0,384
boat,90,62,20.0,52.67318215495979,0.9984971293660865,133.0,225
boat,90,63,21.0,56.40522269810063,0.9994043560805249,29.0,87
boat,90,64,20.0,52.36208873328965,0.9983959211294545,217.0,240
lake,90,2,2.0,54.88471273410432,0.9989450496385682,111.0,3844
