Image,Quality,PSNR,SSIM,FSI,Payload,Max EC,Success
peppers,60,56.681629300125,0.9985551944678707,96.0,1000,43509,Yes
peppers,60,53.407746790891046,0.9971922254194078,150.0,2000,43509,Yes
peppers,60,51.37803009519285,0.9959735355093299,172.0,3000,43509,Yes
peppers,60,49.933307417768525,0.9949218915122799,204.0,4000,43509,Yes
peppers,60,48.797853393421306,0.994108019821218,202.0,5000,43509,Yes
peppers,60,47.87652041956414,0.9935128277558392,199.0,6000,43509,Yes
peppers,60,47.12221547324436,0.9930865232142467,214.0,7000,43509,Yes
peppers,60,46.58931029680755,0.9920664950909294,289.0,8000,43509,Yes
peppers,60,46.18701921566654,0.9911011836793377,333.0,9000,43509,Yes
peppers,60,45.78358551791871,0.990324089997589,341.0,10000,43509,Yes
peppers,60,45.444651362113284,0.9897766412276325,356.0,11000,43509,Yes
peppers,60,45.119865868613005,0.9894068779331088,375.0,12000,43509,Yes
peppers,60,44.748328443715906,0.9886742723880966,419.0,13000,43509,Yes
peppers,60,44.25484419109016,0.9875353605216549,441.0,14000,43509,Yes
peppers,60,43.93146483914617,0.9868805079692528,481.0,15000,43509,Yes
peppers,70,59.126392183248484,0.9990963433658866,83.0,1000,53805,Yes
peppers,70,55.832602718386404,0.9982278430583423,142.0,2000,53805,Yes
peppers,70,53.76980296763742,0.9973357465333665,142.0,3000,53805,Yes
peppers,70,52.3374482800807,0.9965629114657566,182.0,4000,53805,Yes
peppers,70,51.30543721656352,0.9959970263883178,176.0,5000,53805,Yes
peppers,70,50.429476724647785,0.9955334818626116,206.0,6000,53805,Yes
peppers,70,49.62775638672863,0.9951645734172678,200.0,7000,53805,Yes
peppers,70,48.949824647098374,0.9948974984668558,205.0,8000,53805,Yes
peppers,70,48.46697264480767,0.9941454745548228,273.0,9000,53805,Yes
peppers,70,48.10737488354195,0.9934386167666884,305.0,10000,53805,Yes
peppers,70,47.76828760496308,0.9928529453527785,339.0,11000,53805,Yes
peppers,70,47.476181439973004,0.992433705543002,354.0,12000,53805,Yes
peppers,70,47.20938571792657,0.9921073740715676,375.0,13000,53805,Yes
peppers,70,46.94221838810134,0.9918564012039804,362.0,14000,53805,Yes
peppers,70,46.68854116900319,0.9916783027247065,374.0,15000,53805,Yes
peppers,80,61.517880831423525,0.9994687567456714,78.0,1000,70980,Yes
peppers,80,58.43341419359933,0.9989748190929005,99.0,2000,70980,Yes
peppers,80,56.4710814010662,0.9984720674643087,107.0,3000,70980,Yes
peppers,80,55.126787095818784,0.998063550477763,120.0,4000,70980,Yes
peppers,80,54.07702856072473,0.9976832016690563,125.0,5000,70980,Yes
peppers,80,53.20430702656548,0.9973841414527631,156.0,6000,70980,Yes
peppers,80,52.49439537223169,0.9971475115299322,139.0,7000,70980,Yes
peppers,80,51.84232474606656,0.9969606578586921,146.0,8000,70980,Yes
peppers,80,51.280046828888615,0.9968322447389506,154.0,9000,70980,Yes
peppers,80,50.8662288325899,0.9963796672050323,224.0,10000,70980,Yes
peppers,80,50.513968888006545,0.995887950101947,262.0,11000,70980,Yes
peppers,80,50.20817699520646,0.9954883952619711,290.0,12000,70980,Yes
peppers,80,49.89974204818183,0.9951296737547679,299.0,13000,70980,Yes
peppers,80,49.63379394334026,0.9948607598352163,302.0,14000,70980,Yes
peppers,80,49.3716507950045,0.9946462132529659,325.0,15000,70980,Yes
peppers,90,65.01161022773803,0.9997432358524508,31.0,1000,117591,Yes
peppers,90,62.07915240197535,0.9995249586587297,1.0,2000,117591,Yes
peppers,90,60.24659553663861,0.9993161783692583,38.0,3000,117591,Yes
peppers,90,58.947204734600376,0.999127527320988,21.0,4000,117591,Yes
peppers,90,57.909945286856185,0.9989594588711521,23.0,5000,117591,Yes
peppers,90,57.07574853869875,0.9988030540581163,25.0,6000,117591,Yes
peppers,90,56.38378533823737,0.9986736763233981,-11.0,7000,117591,Yes
peppers,90,55.79499702300599,0.9985738711926698,10.0,8000,117591,Yes
peppers,90,55.277445054998665,0.9984930117174403,-59.0,9000,117591,Yes
peppers,90,54.804181882312186,0.9984265302721345,1.0,10000,117591,Yes
peppers,90,54.421523890690565,0.9983510413760255,27.0,11000,117591,Yes
peppers,90,54.18793793760145,0.9981895370073041,8.0,12000,117591,Yes
peppers,90,53.973076893161796,0.9980560371298596,17.0,13000,117591,Yes
peppers,90,53.789390476423534,0.9979455146928411,22.0,14000,117591,Yes
peppers,90,53.612339369716096,0.9978481983582004,18.0,15000,117591,Yes
splash,50,54.96796459723252,0.9979627129972176,119.0,1000,24846,Yes
splash,50,51.68264402698172,0.9960210709318907,162.0,2000,24846,Yes
splash,50,49.73898520591302,0.9943297545578486,210.0,3000,24846,Yes
