Image,Quality,PSNR,SSIM,FSI,Payload,Max EC,Success
peppers,90,49.14681722502219,0.9941480814853995,1825.0,4000,109969,Yes
peppers,90,49.13064469989869,0.9941170932084098,1833.0,5000,109969,Yes
peppers,90,49.11609085378054,0.9940866145036562,1845.0,6000,109969,Yes
peppers,90,48.753362215383085,0.9935496797608079,1808.0,7000,109969,Yes
peppers,90,48.437412608629984,0.9930378080271755,2074.0,8000,109969,Yes
peppers,90,48.42381526683496,0.9930013428157081,2108.0,9000,109969,Yes
peppers,90,48.2608098368904,0.9927595839329802,2892.0,10000,109969,Yes
peppers,90,48.24976224757167,0.9927331042712405,2865.0,11000,109969,Yes
peppers,90,48.23965991913187,0.992710605579826,2873.0,12000,109969,Yes
peppers,90,48.22744609443149,0.9926837721181747,2960.0,13000,109969,Yes
peppers,90,48.21372958879324,0.9926493245780981,2964.0,14000,109969,Yes
peppers,90,48.20098219924968,0.9926147374256589,3008.0,15000,109969,Yes
splash,50,55.37840588781365,0.9982310412897054,-20.0,1000,263377,Yes
splash,50,54.25216433456366,0.9977553496571403,418.0,2000,263377,Yes
splash,50,54.17645872281541,0.9977041882519471,520.0,3000,263377,Yes
splash,50,54.111823581998564,0.9976578988025793,636.0,4000,263377,Yes
splash,50,54.04108853293039,0.9976138177675659,656.0,5000,263377,Yes
splash,50,53.97225014405955,0.9975665792938547,734.0,6000,263377,Yes
splash,50,53.902983610612466,0.9975135551238408,791.0,7000,263377,Yes
splash,50,53.18898835657565,0.9970989833681965,1324.0,8000,263377,Yes
splash,50,53.13752574655947,0.9970581214133167,1400.0,9000,263377,Yes
splash,50,53.08365899289547,0.9970094677476278,1483.0,10000,263377,Yes
splash,50,53.038240477805665,0.9969692559999447,1561.0,11000,263377,Yes
splash,50,52.991312978081275,0.9969242825632746,1623.0,12000,263377,Yes
splash,50,52.93916877360238,0.9968754649289697,1691.0,13000,263377,Yes
splash,50,52.530928342420154,0.9966236430638912,2743.0,14000,263377,Yes
splash,50,52.49570777513388,0.9965898981555964,2768.0,15000,263377,Yes
splash,60,54.705649146433004,0.9978944489803315,121.0,1000,249765,Yes
splash,60,53.645595840468935,0.9973898853248854,245.0,2000,249765,Yes
splash,60,53.59656424742142,0.9973547483582244,260.0,3000,249765,Yes
splash,60,53.54174065045137,0.9973179539554188,362.0,4000,249765,Yes
splash,60,53.49260842296403,0.9972818086819153,397.0,5000,249765,Yes
splash,60,52.68196093268749,0.9967323066651654,690.0,6000,249765,Yes
splash,60,52.64498386208957,0.9966988596517882,741.0,7000,249765,Yes
splash,60,52.60762225823069,0.996660906656858,808.0,8000,249765,Yes
splash,60,52.57260596722315,0.9966233352292179,851.0,9000,249765,Yes
splash,60,52.03981241857227,0.9962201608632677,1396.0,10000,249765,Yes
splash,60,52.00709016752104,0.9961843831465916,1434.0,11000,249765,Yes
splash,60,51.977503983365935,0.9961499567093594,1514.0,12000,249765,Yes
splash,60,51.94624308329893,0.9961137398885066,1610.0,13000,249765,Yes
splash,60,51.920594405237495,0.9960829207912235,1675.0,14000,249765,Yes
splash,60,51.89021146662056,0.9960464789308414,1722.0,15000,249765,Yes
splash,70,53.387857829892916,0.9972097504868909,778.0,1000,231793,Yes
splash,70,53.337513733304334,0.9971696166189274,851.0,2000,231793,Yes
splash,70,53.290571973855975,0.9971342506683009,905.0,3000,231793,Yes
splash,70,52.414191096589335,0.996500613922627,1404.0,4000,231793,Yes
splash,70,52.380341694334106,0.9964646723221922,1450.0,5000,231793,Yes
splash,70,51.79368938938262,0.9959858669087914,1557.0,6000,231793,Yes
splash,70,51.770110580369064,0.9959600751558433,1534.0,7000,231793,Yes
splash,70,51.74228076142964,0.9959259640756999,1618.0,8000,231793,Yes
splash,70,51.711339765043995,0.9958902299988799,1694.0,9000,231793,Yes
splash,70,51.684746457129336,0.995858864603342,1743.0,10000,231793,Yes
splash,70,51.26147568209518,0.9953811336445675,2242.0,11000,231793,Yes
splash,70,51.24111838304378,0.9953523557898152,2294.0,12000,231793,Yes
splash,70,51.21195568429385,0.9953114849718527,2418.0,13000,231793,Yes
splash,70,51.18898010801004,0.9952795835324783,2471.0,14000,231793,Yes
splash,70,51.1685255390713,0.9952510640320148,2518.0,15000,231793,Yes
splash,80,53.12699192728236,0.9970532431149675,-63.0,1000,205559,Yes
splash,80,52.13723389582894,0.996265982873659,175.0,2000,205559,Yes
splash,80,52.1017875259639,0.9962257962310207,185.0,3000,205559,Yes
splash,80,51.42132011594576,0.9956102046011209,637.0,4000,205559,Yes
splash,80,51.394577738698636,0.9955739101871387,676.0,5000,205559,Yes
splash,80,50.89600186619893,0.9949798127424843,1532.0,6000,205559,Yes
splash,80,50.87257825925932,0.9949418647419787,1582.0,7000,205559,Yes
splash,80,50.847545733673,0.994904042084823,1723.0,8000,205559,Yes
splash,80,50.82164066990681,0.9948654519581399,1713.0,9000,205559,Yes
splash,80,50.36892315050943,0.9942834842869714,2952.0,10000,205559,Yes
splash,80,50.34803219382453,0.9942465532185318,3040.0,11000,205559,Yes
splash,80,50.3254834048431,0.9942093834127939,3062.0,12000,205559,Yes
splash,80,50.07177869547327,0.9938753695209902,3892.0,13000,205559,Yes
splash,80,50.052498281780224,0.99383949489887,4006.0,14000,205559,Yes
splash,80,50.03042854313031,0.9937966328062061,4140.0,15000,205559,Yes
splash,90,51.04693776244797,0.9952727356837492,1521.0,1000,148278,Yes
splash,90,50.446526524559935,0.9944814890278899,1933.0,2000,148278,Yes
splash,90,50.42739588135787,0.9944498493467537,1965.0,3000,148278,Yes
splash,90,49.86608823313688,0.9936379223583055,2971.0,4000,148278,Yes
splash,90,49.44647637362198,0.9929465271268028,3124.0,5000,148278,Yes
splash,90,49.42834670417067,0.9929073692988696,3152.0,6000,148278,Yes
splash,90,49.179069901973776,0.9925000389396322,3091.0,7000,148278,Yes
splash,90,49.16576160412396,0.9924676272802893,3159.0,8000,148278,Yes
splash,90,49.15002126092369,0.992429360192334,3252.0,9000,148278,Yes
splash,90,49.13596620799382,0.9923968766228091,3246.0,10000,148278,Yes
splash,90,48.80233735137274,0.9917510301143037,3591.0,11000,148278,Yes
splash,90,48.79082753472271,0.9917214150560142,3664.0,12000,148278,Yes
splash,90,48.77779036171142,0.9916852896340028,3657.0,13000,148278,Yes
splash,90,48.474622824227794,0.9910611657313498,4285.0,14000,148278,Yes
splash,90,48.45921083718864,0.9910215679583879,4300.0,15000,148278,Yes
